Name,Team,POS,ADP,PA,mRBI,mR,mSB,mHR,mOBP,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"William Contreras ","MIL","C/DH",24.729999542236328,626,0.0877892316679661,-0.430704623246882,-3.15340761001427,0,4.77010128607493,1.27377828448174,29.604125906558522,31.877904191040265,"William Contreras","20503",661388
"Rafael Devers ","BOS","3B/DH",35.93000030517578,679,6.28467624584072,4.98783742862855,-4.0912239996096,4.85970671117939,4.31955206071833,16.3605484467574,13.416239951916605,30.776788398674007,"Rafael Devers","17350",646240
"Francisco Lindor ","NYM","SS",14.779999732971191,686,3.80592144017162,4.15421557449387,4.81803170154597,2.08273144764831,-1.49620468654532,13.3646954773145,15.377333828433192,29.742029305747646,"Francisco Lindor","12916",596019
"José Ramírez ","CLE","3B/DH",5,672,1.63701098521116,1.65335001208982,9.50711364952258,1.38848763176554,1.07682375241498,15.2627860310041,13.416239951916605,29.679025982920688,"Jose Ramirez","13510",608070
"Freddie Freeman ","LAD","1B",25.8700008392334,665,2.56654403733707,5.82145928276323,-1.27777483082363,-2.08273144764831,7.11618493907733,12.1436819807057,15.965083461674226,29.10876544237992,"Freddie Freeman","5361",518692
"Jarren Duran ","BOS","OF",21.709999084472656,658,0.0877892316679661,7.90551391809994,7.63148087033194,-3.47121907941385,-0.488036173758276,11.6655287669277,15.445462661455016,28.11099142838273,"Jarren Duran","24617",680776
"Teoscar Hernández ","LAD","OF",60.439998626708984,651,7.21420929796664,2.90378279329185,-1.74668302562129,5.55395052706216,-2.50066170315548,11.4245978895439,15.445462661455016,27.870060550998897,"Teoscar Hernandez","13066",606192
"Brent Rooker ","OAK","OF/DH",66.44999694824219,644,4.11576579088026,-0.0138936961795417,-2.21559122041895,8.33092579059325,0.407495032689611,10.6247016975646,15.445462661455016,27.07016435901964,"Brent Rooker","19627",667670
"Cal Raleigh ","SEA","C/DH",87.55000305175781,584,2.56654403733707,-2.51475925858359,-4.56013219440726,4.16546289529662,-3.61478682916328,-3.95767134952044,29.604125906558522,26.64645455703809,"Cal Raleigh","21534",663728
"Michael Harris II ","ATL","OF",38.560001373291016,616,3.18623273875434,4.15421557449387,2.94239892235532,-0.694243815882771,-0.0380436728282055,9.55055974689256,15.445462661455016,25.996022408347578,"Michael Harris II","25931",671739
"Oneil Cruz ","PIT","SS/OF/DH",42.75,630,1.63701098521116,0.4029172308878,2.94239892235532,4.16546289529662,-0.374470993374906,8.773319040376,15.377333828433192,25.150652868809193,"Oneil Cruz","21711",665833
"Mike Trout ","LAA","OF/DH",121.18000030517578,518,1.63701098521116,-0.847515550314224,-1.74668302562129,4.85970671117939,4.77678197919331,8.67930109964835,15.445462661455016,25.124763761103367,"Mike Trout","10155",545361
"Willson Contreras ","STL","C/DH",76.69000244140625,602,-1.46143252187522,-3.34838111271827,-3.62231580481193,0,2.87048421263457,-5.56164522677086,29.604125906558522,25.04248067978767,"Willson Contreras","11609",575929
"Jazz Chisholm Jr. ","NYY","3B/OF",22.760000228881836,609,0.0877892316679661,-0.0138936961795417,9.97602184432024,1.38848763176554,-3.95177087413652,7.4866341374377,15.445462661455016,23.932096798892704,"Jazz Chisholm Jr.","20454",665862
"Ketel Marte ","ARI","2B/DH",32.58000183105469,637,1.32716663450252,3.32059372035919,-3.15340761001427,0,3.20375676143092,4.69810950627836,16.96878451637328,22.666894022651633,"Ketel Marte","13613",606466
"Anthony Santander ","TOR","OF/DH",103.11000061035156,672,6.59452059654936,1.65335001208982,-5.02904038920492,5.55395052706216,-4.4030623987285,4.36971834776794,15.445462661455016,20.81518100922295,"Anthony Santander","14551",623993
"Wyatt Langford ","TEX","OF/DH",43.400001525878906,609,-1.15158817116658,1.23653908502248,2.94239892235532,-1.38848763176554,2.31082360230685,3.94968580675253,15.445462661455016,20.395148468207548,"Wyatt Langford","33333",694671
"Riley Greene ","DET","OF/DH",108.58000183105469,644,-1.46143252187522,4.57102650156121,-2.68449941521661,0,3.42699005121194,3.85208461568132,15.445462661455016,20.29754727713633,"Riley Greene","25976",682985
"Matt Chapman ","SFG","3B",128.6699981689453,679,3.49607708946298,2.4869718662245,-1.74668302562129,2.77697526353108,-1.16033409042515,5.85300710317214,13.416239951916605,20.26924705508874,"Matt Chapman","16505",656305
"Manny Machado ","SDP","3B/DH",38.09000015258789,651,3.80592144017162,-0.847515550314224,-2.21559122041895,4.85970671117939,-0.152165577638108,5.45035580297973,13.416239951916605,19.866595754896338,"Manny Machado","11493",592518
"Willy Adames ","SFG","SS",93.29000091552734,672,2.56654403733707,-0.0138936961795417,0.128949753569357,2.08273144764831,-1.49546238730994,3.26886915506526,15.377333828433192,19.646202983498448,"Willy Adames","15986",642715
"Randy Arozarena ","SEA","OF/DH",137.1999969482422,658,-1.15158817116658,0.81972815795514,4.81803170154597,-2.08273144764831,0.518462165749167,2.92190240643538,15.445462661455016,19.367365067890397,"Randy Arozarena","19290",668227
"Trea Turner ","PHI","SS",25,672,0.397633582376604,1.65335001208982,4.81803170154597,-2.08273144764831,-2.39006571971361,2.39621812865048,15.377333828433192,18.77355195708367,"Trea Turner","16252",607208
"Ozzie Albies ","ATL","2B",67.94999694824219,658,2.87638838804571,4.15421557449387,-0.808866636025966,-1.38848763176554,-4.17853008528557,0.6547196094625,16.96878451637328,18.623504125835776,"Ozzie Albies","16556",645277
"Triston Casas ","BOS","1B",128.1300048828125,602,0.397633582376604,0.4029172308878,-5.02904038920492,0.694243815882771,5.10708533104816,1.57283957099042,15.965083461674226,18.537923032664644,"Triston Casas","22514",671213
"Christian Walker ","HOU","1B",96.66999816894531,644,3.80592144017162,-0.430704623246882,-4.56013219440726,4.16546289529662,-2.27650053933024,0.704046978483867,15.965083461674226,17.669130440158092,"Christian Walker","13419",572233
"Luis Robert Jr. ","CHW","OF",85.6500015258789,651,0.397633582376604,-5.43243574805498,6.69366448073662,3.47121907941385,-5.07276226807155,0.0573191264005466,15.445462661455016,16.50278178785556,"Luis Robert Jr.","20043",673357
"Matt McLain ","CIN","2B/SS",96.52999877929688,595,-2.70080992470977,-1.26432647738156,4.34912350674831,-1.38848763176554,0.186859790232408,-0.817640736876164,15.377333828433192,15.559693091557032,"Matt McLain","29695",680574
"Jake Burger ","TEX","1B/3B/DH",116.16000366210938,616,3.80592144017162,-0.847515550314224,-5.49794858400258,6.24819434294494,-5.1824303774692,-1.47377872866944,15.965083461674226,15.49130473300478,"Jake Burger","22275",669394
"Salvador Perez ","KCR","C/1B/DH",73.55999755859375,612,-0.53189946974931,-5.43243574805498,-5.96685677880024,1.38848763176554,-4.62295534195032,-15.1656597067893,29.604125906558522,15.438466199769218,"Salvador Perez","7304",521692
"Ian Happ ","CHC","OF/DH",133.85000610351562,672,-0.53189946974931,1.23653908502248,-0.808866636025966,-1.38848763176554,-0.0415695941962399,-1.53428424671457,15.445462661455016,14.911178414740442,"Ian Happ","17919",664023
"Corey Seager ","TEX","SS/DH",48.27000045776367,546,0.397633582376604,-3.34838111271827,-5.02904038920492,2.08273144764831,3.6567184593025,-2.24033801259578,15.377333828433192,14.136995815837418,"Corey Seager","13624",608369
"Jose Altuve ","HOU","2B/DH",60.97999954223633,658,-2.0811212232925,-1.68113740444891,2.47349072755766,-3.47121907941385,0.518462165749167,-4.24152481384843,16.96878451637328,13.72725970252485,"Jose Altuve","5417",514888
"Jackson Chourio ","MIL","OF",16.889999389648438,644,-0.53189946974931,-1.68113740444891,6.22475628593896,-0.694243815882771,-6.30249389736001,-2.98501830150204,15.445462661455016,13.460444359952971,"Jackson Chourio","28806",694192
"James Wood ","WSN","OF",56.75,602,-3.94018732754433,-2.51475925858359,2.94239892235532,-2.08273144764831,2.42308975902831,-3.17218935239259,15.445462661455016,13.273273309062429,"James Wood","29518",695578
"Anthony Volpe ","NYY","SS",142.4199981689453,679,-2.39096557400114,2.90378279329185,8.1003890651296,-4.85970671117939,-7.19932412746981,-3.44582455422889,15.377333828433192,12.9315092742043,"Anthony Volpe","27647",683011
"Adley Rutschman ","BAL","C/DH",65,586,-5.48940908108751,-3.34838111271827,-5.02904038920492,-6.24819434294494,2.20041319367383,-17.9146117322818,29.604125906558522,12.689514174276715,"Adley Rutschman","26288",668939
"Yainer Diaz ","HOU","C/1B/DH",58.650001525878906,574,-2.0811212232925,-5.01562482098764,-5.49794858400258,-2.08273144764831,-3.83783454413546,-18.5152606200665,29.604125906558522,12.088865286492045,"Yainer Diaz","23003",673237
"Mark Vientos ","NYM","3B",100.94999694824219,665,4.73545449229753,0.81972815795514,-6.4357649735979,4.85970671117939,-6.6392923675244,-2.66016797969023,13.416239951916605,11.756071972226373,"Mark Vientos","22184",668901
"Jorge Soler ","LAA","OF/DH",217.9600067138672,574,1.63701098521116,-3.34838111271827,-5.96685677880024,3.47121907941385,-0.594735086214422,-4.80174291310792,15.445462661455016,11.643719748347092,"Jorge Soler","14221",624585
"Paul Goldschmidt ","NYY","1B/DH",177.8699951171875,637,1.01732228379388,-2.09794833151625,-2.21559122041895,0.694243815882771,-3.17073272211622,-5.77270617437476,15.965083461674226,11.192377287299461,"Paul Goldschmidt","9218",502671
"Junior Caminero ","TBR","3B",75.25,609,2.25669968662843,-0.847515550314224,-5.02904038920492,3.47121907941385,-3.39266698823533,-3.54130416171219,13.416239951916605,10.874935790204418,"Junior Caminero","28163",691406
"Francisco Alvarez ","NYM","C",152.97999572753906,488,-3.63034297683569,-7.09967945632434,-5.49794858400258,-1.38848763176554,-2.15495564216658,-19.7714142910947,29.604125906558522,10.832711615463799,"Francisco Alvarez","26121",682626
"Lawrence Butler ","OAK","OF",66.94999694824219,644,-0.53189946974931,-2.93157018565093,3.41130711715299,0,-6.19059889025624,-6.24276142850349,15.445462661455016,10.202701232951528,"Lawrence Butler","22542",671732
"Will Smith ","LAD","C",105.58000183105469,501,-5.48940908108751,-5.01562482098764,-5.49794858400258,-4.85970671117939,0.416402623514119,-20.446286573743,29.604125906558522,10.157839332815524,"Will Smith","19197",669257
"Jasson Domínguez ","NYY","OF",144.92999267578125,574,-3.63034297683569,-2.93157018565093,6.22475628593896,-3.47121907941385,-2.49583675812553,-6.30421271408705,15.445462661455016,10.141249947367966,"Jasson Dominguez","28080",691176
"Shea Langeliers ","OAK","C",124.91000366210938,506,-3.63034297683569,-8.35011223752636,-4.0912239996096,0.694243815882771,-5.28745911664575,-20.6648945147346,29.604125906558522,9.939231391823903,"Shea Langeliers","25816",669127
"Jackson Merrill ","SDP","OF",25.690000534057617,665,-0.53189946974931,0.4029172308878,1.06676614316468,-1.38848763176554,-6.30360734621308,-6.75431107367545,15.445462661455016,9.69115158777957,"Jackson Merrill","29490",701538
"Adolis García ","TEX","OF/DH",153.52999877929688,616,1.01732228379388,-3.34838111271827,-0.339958441228304,2.77697526353108,-6.97182261708538,-6.86586462370699,15.445462661455016,9.579598037748024,"Adolis Garcia","19287",666969
"Christian Yelich ","MIL","OF/DH",121.19999694824219,574,-6.72878648392206,-3.34838111271827,4.34912350674831,-4.85970671117939,3.6550482860229,-6.93270251504852,15.445462661455016,9.512760146406496,"Christian Yelich","11477",592885
"Taylor Ward ","LAA","OF/DH",182.97999572753906,644,-1.46143252187522,-0.847515550314224,-2.68449941521661,-1.38848763176554,-0.822607746216538,-7.20454286538814,15.445462661455016,9.24091979606688,"Taylor Ward","17548",621493
"Josh Naylor ","ARI","1B/DH",104.58000183105469,609,-0.841743820457947,-2.93157018565093,-2.21559122041895,-2.08273144764831,0.297826923291964,-7.77380975088418,15.965083461674226,9.191273710790052,"Josh Naylor","18839",647304
"Yandy Díaz ","TBR","1B/DH",203.4499969482422,651,-3.32049862612705,-0.430704623246882,-5.49794858400258,-5.55395052706216,7.00521780601777,-7.7978845544209,15.965083461674226,9.167198907253319,"Yandy Diaz","16578",650490
"J.T. Realmuto ","PHI","C",141.02000427246094,501,-5.48940908108751,-6.682868529257,-2.21559122041895,-4.16546289529662,-3.38598629511695,-21.939318021177,29.604125906558522,8.66480788538149,"J.T. Realmuto","11739",592663
"Brandon Lowe ","TBR","1B/2B/DH",230.3300018310547,532,-1.77127687258386,-3.76519203978561,-3.15340761001427,0.694243815882771,-0.368347024683057,-8.36397973118403,15.965083461674226,8.601103730490195,"Brandon Lowe","18882",664040
"Royce Lewis ","MIN","3B/DH",128.88999938964844,574,0.0877892316679661,-3.76519203978561,-2.68449941521661,1.38848763176554,-1.15383897211561,-6.12725356368432,13.416239951916605,8.288986388232281,"Royce Lewis","20437",668904
"Jonathan India ","KCR","2B/DH",246.36000061035156,616,-5.79925343179615,-1.26432647738156,-1.27777483082363,-6.24819434294494,4.88255301760524,-9.70699606534104,16.96878451637328,8.261788451032235,"Jonathan India","21523",663697
"Jeremy Peña ","HOU","SS",163.63999938964844,679,-2.39096557400114,-0.0138936961795417,2.94239892235532,-4.85970671117939,-3.95603909473993,-8.27820615374467,15.377333828433192,8.099127674688521,"Jeremy Pena","21636",665161
"Bryan Reynolds ","PIT","OF/DH",97.95999908447266,644,-3.63034297683569,-1.26432647738156,-2.21559122041895,-1.38848763176554,0.0719955861871303,-8.42675272021461,15.445462661455016,8.018709941240402,"Bryan Reynolds","19326",668804
"Alex Bregman ","BOS","3B",126.18000030517578,679,-1.46143252187522,1.23653908502248,-4.56013219440726,-3.47121907941385,1.5236614815947,-6.73258322907915,13.416239951916605,7.6836567228374575,"Alex Bregman","17678",608324
"Josh Lowe ","TBR","OF/DH",154.0500030517578,539,-4.25003167825296,-5.01562482098764,6.69366448073662,-4.16546289529662,-2.49360986041941,-9.23106477422001,15.445462661455016,7.214397887235004,"Josh Lowe","19953",666139
"Byron Buxton ","MIN","OF/DH",239.14999389648438,504,-0.53189946974931,-5.43243574805498,-1.74668302562129,1.38848763176554,-3.27427686282202,-9.59680747448205,15.445462661455016,6.848655186972968,"Byron Buxton","14161",621439
"Zach Neto ","LAA","SS",194.83999633789062,560,-3.94018732754433,-5.43243574805498,5.28693989634363,-3.47121907941385,-2.04751443047506,-9.60441668914458,15.377333828433192,6.772917139288612,"Zach Neto","31347",687263
"Seiya Suzuki ","CHC","OF/DH",85.70999908447266,560,-4.5598760289616,-1.68113740444891,-1.27777483082363,-3.47121907941385,1.19558502744598,-9.79442231620201,15.445462661455016,6.6510403452530085,"Seiya Suzuki","30116",673548
"Dansby Swanson ","CHC","SS",175.16000366210938,679,-2.0811212232925,-1.68113740444891,1.06676614316468,-2.08273144764831,-5.07443244135114,-9.85265637357618,15.377333828433192,6.524677454857011,"Dansby Swanson","18314",621020
"Vinnie Pasquantino ","KCR","1B/DH",114.77999877929688,630,-1.46143252187522,-1.26432647738156,-5.02904038920492,-2.77697526353108,0.0729234602313499,-10.4588511917614,15.965083461674226,6.506232269912788,"Vinnie Pasquantino","27676",686469
"Carlos Correa ","MIN","SS",241.83999633789062,560,-2.70080992470977,-2.93157018565093,-5.49794858400258,-2.77697526353108,3.87958059946583,-10.0277233584285,15.377333828433192,6.349610470004656,"Carlos Correa","14162",621043
"Andrés Giménez ","TOR","2B",170.83999633789062,637,-5.79925343179615,-1.68113740444891,8.1003890651296,-8.33092579059325,-4.06515047971104,-11.7760780414198,16.96878451637328,6.1927064749535266,"Andres Gimenez","19950",665926
"Bo Bichette ","TOR","SS",126.66999816894531,623,-2.0811212232925,-2.09794833151625,-1.27777483082363,-4.16546289529662,-0.597704283155924,-10.2200115640849,15.377333828433192,6.157322264348272,"Bo Bichette","19612",666182
"Marcus Semien ","TEX","2B",99.63999938964844,665,-2.39096557400114,-0.847515550314224,-1.27777483082363,-2.77697526353108,-4.96179513501199,-12.2550263536821,16.96878451637328,5.713758162691213,"Marcus Semien","12533",543760
"Brandon Nimmo ","NYM","OF",187.85000610351562,574,-4.86972037967024,0.4029172308878,-3.15340761001427,-4.85970671117939,1.64205160700802,-10.8378658629681,15.445462661455016,5.607596798486925,"Brandon Nimmo","12927",607043
"CJ Abrams ","WSN","SS",50.04999923706055,602,-6.41894213321343,-4.59881389392029,9.03820545472492,-5.55395052706216,-3.3921102638088,-10.9256113632798,15.377333828433192,5.451722465153431,"CJ Abrams","25768",682928
"Daulton Varsho ","TOR","OF",338.20001220703125,595,-1.77127687258386,-1.26432647738156,0.597857948367018,-2.08273144764831,-6.63483857211214,-11.1553154213589,15.445462661455016,5.290147240096152,"Daulton Varsho","19918",662139
"Colton Cowser ","BAL","OF",168.9499969482422,560,-3.94018732754433,-3.34838111271827,-1.74668302562129,-3.47121907941385,0.524586134441016,-11.9818844108567,15.445462661455016,4.463578250598296,"Colton Cowser","29591",681297
"Christopher Morel ","TBR","2B/3B/OF/DH",269.69000244140625,497,-3.32049862612705,-5.43243574805498,-2.21559122041895,-0.694243815882771,-1.9319079271944,-13.5946773376781,16.96878451637328,4.3741071786951276,"Christopher Morel","21897",666624
"Jurickson Profar ","ATL","OF/DH",186.0500030517578,630,-3.63034297683569,-0.0138936961795417,-3.15340761001427,-6.24819434294494,0.967712367443862,-12.0781262585306,15.445462661455016,4.367336402924443,"Jurickson Profar","10815",595777
"Max Muncy ","LAD","3B",260.9100036621094,546,-1.15158817116658,-2.93157018565093,-5.49794858400258,0,-0.592879338125983,-10.1739862789461,13.416239951916605,4.242253672970531,"Max Muncy","13301",571970
"Nick Castellanos ","PHI","OF/DH",177.08999633789062,637,0.397633582376604,-1.68113740444891,-3.15340761001427,-1.38848763176554,-6.52572718714103,-12.3511262509931,15.445462661455016,4.094336410461871,"Nick Castellanos","11737",592206
"George Springer ","TOR","OF/DH",241.75,609,-4.25003167825296,-2.51475925858359,0.597857948367018,-3.47121907941385,-2.72166809523037,-12.3598201631138,15.445462661455016,4.085642498341264,"George Springer","12856",543807
"Jordan Westburg ","BAL","2B/3B",88.6500015258789,574,-2.39096557400114,-2.09794833151625,-1.74668302562129,-3.47121907941385,-4.39693843003664,-14.1037544405892,16.96878451637328,3.865030075784106,"Jordan Westburg","27815",676059
"Heliot Ramos ","SFG","OF/DH",208.36000061035156,602,-1.77127687258386,-2.93157018565093,-3.15340761001427,-0.694243815882771,-4.51050361042002,-13.0610020945518,15.445462661455016,3.384460566903167,"Heliot Ramos","22515",671218
"Nathaniel Lowe ","WSN","1B",260.8500061035156,623,-6.72878648392206,-3.34838111271827,-5.02904038920492,-4.85970671117939,6.1122846468937,-13.853630050131,15.965083461674226,3.1114534115432733,"Nathaniel Lowe","19566",663993
"Cody Bellinger ","NYY","1B/OF/DH",102.19999694824219,609,-2.0811212232925,-2.93157018565093,-0.808866636025966,-2.77697526353108,-5.40566366725022,-14.0041969757507,15.965083461674226,2.9608864859235333,"Cody Bellinger","15998",641355
"JJ Bleday ","OAK","OF",273.5799865722656,651,-2.70080992470977,-1.68113740444891,-3.62231580481193,-2.77697526353108,-2.94787058195289,-13.7291089794546,15.445462661455016,2.7163536820004337,"JJ Bleday","26368",668709
"Zack Gelof ","OAK","2B",214.64999389648438,630,-4.25003167825296,-5.84924667512232,6.22475628593896,-2.77697526353108,-8.65006214883316,-15.3015594798006,16.96878451637328,2.6672250365727077,"Zack Gelof","29766",680869
"Jo Adell ","LAA","OF",285.20001220703125,483,-2.39096557400114,-7.51649038339168,0.597857948367018,0,-4.61497562517003,-13.9245736341958,15.445462661455016,2.5208890272591846,"Jo Adell","20220",666176
"Matt Wallner ","MIN","OF/DH",274.1300048828125,490,-3.01065427541841,-5.84924667512232,-4.56013219440726,-0.694243815882771,-0.142144537960536,-14.2564214987913,15.445462661455016,2.189041162663724,"Matt Wallner","26466",670242
"Cedric Mullins ","BAL","OF",211.3300018310547,560,-7.0386308346307,-3.76519203978561,7.63148087033194,-6.9424381588277,-4.39601055599243,-14.5107907189045,15.445462661455016,1.934671942550507,"Cedric Mullins","17929",656775
"Isaac Paredes ","HOU","1B/3B/DH",193.25,609,-3.94018732754433,-2.09794833151625,-5.49794858400258,-3.47121907941385,2.31082360230685,-12.6964797201702,13.416239951916605,1.7197602317464527,"Isaac Paredes","20036",670623
"Brenton Doyle ","COL","OF",76.0199966430664,665,-5.79925343179615,-4.59881389392029,6.22475628593896,-2.08273144764831,-8.65210347173044,-14.9081459591562,15.445462661455016,1.5373167022987693,"Brenton Doyle","25479",686668
"Gleyber Torres ","DET","2B",221.85000610351562,658,-5.48940908108751,-3.76519203978561,-2.21559122041895,-5.55395052706216,0.518462165749167,-16.5056807026051,16.96878451637328,1.4631038137682026,"Gleyber Torres","16997",650402
"Xander Bogaerts ","SDP","2B/SS/DH",152.47000122070312,644,-5.48940908108751,-4.59881389392029,0.597857948367018,-5.55395052706216,-1.60550164632528,-16.6498172000282,16.96878451637328,1.3189673163450477,"Xander Bogaerts","12161",593428
"Steven Kwan ","CLE","OF/DH",146.8699951171875,672,-10.4469186924257,0.4029172308878,2.00458253276,-11.8021448700071,4.54371322454357,-15.2978505742415,15.445462661455016,1.1476120872135644,"Steven Kwan","24610",680757
"Gabriel Moreno ","ARI","C",186.02000427246094,507,-10.1370743417171,-7.93330131045902,-3.62231580481193,-10.4136572382416,2.54073758520625,-29.5656111100234,29.604125906558522,1.0385147965351793,"Gabriel Moreno","22664",672515
"Eugenio Suárez ","ARI","3B",181.55999755859375,609,-0.841743820457947,-3.34838111271827,-5.49794858400258,0,-3.72816643473781,-13.4162399519166,13.416239951916605,1,"Eugenio Suarez","12552",553993
"Trevor Story ","BOS","SS",254.50999450683594,609,-4.25003167825296,-5.43243574805498,6.22475628593896,-4.16546289529662,-7.75415979276758,-15.3773338284332,15.377333828433192,1,"Trevor Story","12564",596115
"Pete Crow-Armstrong ","CHC","OF",138.30999755859375,560,-7.96816388675662,-2.51475925858359,9.50711364952258,-6.9424381588277,-7.52721500680969,-15.445462661455,15.445462661455016,1,"Pete Crow-Armstrong","27769",691718
"Alec Bohm ","PHI","1B/3B",175.16000366210938,616,-2.70080992470977,-2.93157018565093,-3.62231580481193,-5.55395052706216,-1.15643701943942,-15.9650834616742,15.965083461674226,1,"Alec Bohm","21618",664761
"Willi Castro ","MIN","2B/3B/SS/OF",231.49000549316406,602,-7.0386308346307,-2.51475925858359,2.94239892235532,-7.63668197471048,-2.72111137080384,-16.9687845163733,16.96878451637328,1,"Willi Castro","17338",650489
"Austin Wells ","NYY","C",195.14999389648438,475,-6.72878648392206,-9.60054501872839,-4.56013219440726,-5.55395052706216,-3.16071168243865,-29.6041259065585,29.604125906558522,1,"Austin Wells","27562",669224
"Tyler O'Neill ","BAL","OF/DH",200.75,476,-3.32049862612705,-7.93330131045902,-3.15340761001427,0,-1.59510945703002,-16.0023170036304,15.445462661455016,0.44314565782465354,"Tyler O'Neill","15711",641933
"Luis Rengifo ","LAA","2B/3B",157.75999450683594,546,-7.96816388675662,-5.01562482098764,4.81803170154597,-6.9424381588277,-2.60587601714087,-17.7140711821669,16.96878451637328,0.25471333420641784,"Luis Rengifo","19858",650859
"Logan O'Hoppe ","LAA","C/DH",135.60000610351562,461,-7.96816388675662,-10.8509777999304,-4.56013219440726,-4.16546289529662,-2.93617936899572,-30.4809161453866,29.604125906558522,0.12320976117189808,"Logan O'Hoppe","24729",681351
