Name,Team,POS,ADP,PA,mRBI,mR,mSB,mHR,mOBP,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"José Ramírez ","CLE","3B/DH",4.909999847412109,656.559,5.3364738078568665,6.799721720808215,8.455256777783166,3.334868896442086,1.934951137235473,25.861272340125804,12.461932685778025,39.323205025903825,"Jose Ramirez","13510",608070
"Corbin Carroll ","ARI","OF",7.96999979019165,650.55,-0.9708005047487943,8.715542297148968,12.943443052894265,-1.7784484222001484,2.5197466962655035,21.429483119359798,16.291077355292288,38.72056047465209,"Corbin Carroll","25878",682998
"Julio Rodríguez ","SEA","OF/DH",13.34000015258789,635.344,3.213687317062495,5.373677605837726,7.559752820787573,3.057446394778413,1.5221096770575158,20.72667381552372,16.291077355292288,38.01775117081601,"Julio Rodriguez","23697",677594
"Francisco Lindor ","NYM","SS",14.270000457763672,667.138,3.6326156595288235,6.387326780645572,4.271500007028644,4.156118672329321,0.25567251068908464,18.703233630221447,16.47995945027931,36.18319308050076,"Francisco Lindor","12916",596019
"Kyle Schwarber ","PHI","OF/DH",75.16999816894531,651.334,7.070255611547256,3.9993919100687934,-3.54122513523249,7.757045778717487,3.0222950825869157,18.307763247687962,16.291077355292288,35.598840602980246,"Kyle Schwarber","16478",656941
"William Contreras ","MIL","C/DH",24.68000030517578,615.685,4.818452391219676,-0.5515443933516108,-3.156313831110076,0.8103124073796069,3.209936034933773,5.13084260907137,29.164125748853774,35.29496835792514,"William Contreras","20503",661388
"Austin Riley ","ATL","3B",29.170000076293945,652.581,8.946364562846174,6.521135284799355,-4.588310394249376,7.7151541327059565,3.1018006556241686,21.69614424172628,12.461932685778025,35.158076927504304,"Austin Riley","18360",663586
"Bryce Harper ","PHI","1B",22.270000457763672,626.419,4.006417747396747,4.262220014918577,-1.0051238875729054,1.9480887958245252,8.221383671918646,17.43298634248559,15.421860717700456,33.854847060186046,"Bryce Harper","11579",547180
"Matt Olson ","ATL","1B",34.439998626708984,661.763,7.609192994787586,4.580484614306048,-5.10665644627872,6.96040658625524,2.661588151263999,16.705015900334157,15.421860717700456,33.12687661803461,"Matt Olson","14344",621566
"Ketel Marte ","ARI","2B/DH",31.040000915527344,608.141,6.263025068395904,3.0042843079914907,-2.6230122394149133,2.395733005285542,5.770199224422068,14.810229366680094,16.797637857204613,32.6078672238847,"Ketel Marte","13613",606466
"Pete Alonso ","NYM","1B",47.52000045776367,653.22,7.835971473423473,2.9575585573077423,-3.9418967344265883,9.303254681494298,-0.43808920256209527,15.716798775236827,15.421860717700456,32.138659492937286,"Pete Alonso","19251",624413
"Brent Rooker ","OAK","OF/DH",63.68000030517578,602.248,4.806158878887929,2.712426561562582,-2.268857693392601,8.589168458776621,0.13110317577633873,13.96999938161087,16.291077355292288,31.26107673690316,"Brent Rooker","19627",667670
"Jarren Duran ","BOS","OF",21.3799991607666,636.686,-0.6129431590272785,6.588204618277658,8.97319176617228,-2.0505248149496667,0.9729319216592911,13.870860332132281,16.291077355292288,31.161937687424565,"Jarren Duran","24617",680776
"Oneil Cruz ","PIT","SS/OF/DH",38.27000045776367,609.384,3.0182969513639604,3.633667179183817,4.838638509538394,3.7004153002301714,-1.6170536801385167,13.573964260177824,16.291077355292288,30.865041615470112,"Oneil Cruz","21711",665833
"Jazz Chisholm Jr. ","NYY","3B/OF",21.75,604.314,-1.3422232031331536,4.386068093581561,10.528747604123247,2.299638214767193,-3.3627860072693796,12.509444702069466,16.291077355292288,29.800522057361754,"Jazz Chisholm Jr.","20454",665862
"Corey Seager ","TEX","SS/DH",46.209999084472656,543.187,4.639465649925094,0.1892514528085605,-4.861295320359665,6.242564570304013,5.729320457878206,11.939306810556207,16.47995945027931,29.419266260835514,"Corey Seager","13624",608369
"Rafael Devers ","BOS","3B/DH",40.290000915527344,605.814,7.3560259537363635,1.8887104817548936,-3.952184066820461,6.060039639721771,3.6975125297257456,15.050104538118314,12.461932685778025,28.512037223896343,"Rafael Devers","17350",646240
"Freddie Freeman ","LAD","1B",26.399999618530273,620.45,2.030626539769134,3.3308832039250094,0.05875962939224391,-1.8365259784561567,7.722920276945532,11.306663671575762,15.421860717700456,27.728524389276224,"Freddie Freeman","5361",518692
"Teoscar Hernández ","LAD","OF",57.0099983215332,616.859,4.436141153341484,3.71512173683749,-0.8144340666728415,3.8474250196590174,-1.9931160953710338,9.191137747794114,16.291077355292288,26.482215103086403,"Teoscar Hernandez","13066",606192
"Randy Arozarena ","SEA","OF/DH",135.19000244140625,616.723,-2.5483470627779194,2.279505986218781,6.456251457493689,-0.5966700815933761,0.4692677242308895,6.060008023572063,16.291077355292288,23.35108537886435,"Randy Arozarena","19290",668227
"Jackson Chourio ","MIL","OF",16.639999389648438,628.359,1.9920181127917778,1.858462014875624,5.702446831547367,-1.982399166990972,-1.8337282241500896,5.736799568073707,16.291077355292288,23.027876923365994,"Jackson Chourio","28806",694192
"Anthony Santander ","TOR","OF/DH",99.91000366210938,631.436,6.419008212076173,0.7566624573474895,-4.510525452035201,7.100205403361279,-4.09631662281638,5.6690339979333615,16.291077355292288,22.96011135322565,"Anthony Santander","14551",623993
"Matt Chapman ","SFG","3B",125.51000213623047,618.951,3.6682668452908924,2.882744283314601,-2.0477230124767707,5.236918174000556,-0.48388852954045647,9.256317760588823,12.461932685778025,22.71825044636685,"Matt Chapman","16505",656305
"Trea Turner ","PHI","SS",23.770000457763672,629.381,0.46642155848713635,3.2366047527336193,4.944967324770647,-2.5531735335406,-0.8879184898197638,5.206901612631039,16.47995945027931,22.686861062910346,"Trea Turner","16252",607208
"Willson Contreras ","STL","C/DH",73.01000213623047,545.148,-3.2021494733373066,-2.8399552354958737,-2.8905745415007966,-2.2033164973733874,3.4071143423496566,-7.7288814053577095,29.164125748853774,22.43524434349606,"Willson Contreras","11609",575929
"Wyatt Langford ","TEX","OF/DH",42.709999084472656,579.395,-2.1195244257091033,2.6276827184153553,2.3969373545264303,0.2172653455911346,1.2466624735182645,4.369023466342081,16.291077355292288,21.66010082163437,"Wyatt Langford","33333",694671
"Jackson Merrill ","SDP","OF",27.190000534057617,627.315,2.260789983206042,2.483688537512775,1.4534554094885124,0.10031576488134859,-2.1740786383125053,4.124171056776172,16.291077355292288,21.415248412068458,"Jackson Merrill","29490",701538
"Marcell Ozuna ","ATL","DH",69.4800033569336,619.017,5.301207856582613,2.027452914149005,-4.841102942900798,4.687359970329546,0.7142060203315531,7.889123818491918,12.461932685778025,21.35105650426995,"Marcell Ozuna","10324",542303
"Will Smith ","LAD","C",104.83999633789062,493.25,-1.852299158459156,-4.41551373000681,-4.5341272256455385,-1.374186865906544,2.9537096624355557,-9.222417317582494,29.164125748853774,20.941708431271277,"Will Smith","19197",669257
"Manny Machado ","SDP","3B/DH",37.439998626708984,625.551,5.010967661292239,1.5621671272274569,-2.0550451913137833,4.859540262920001,-2.0488375844203244,7.328792275705588,12.461932685778025,20.790724961483615,"Manny Machado","11493",592518
"Taylor Ward ","LAA","OF/DH",179.22000122070312,634.041,1.4438520974830533,1.2889620363412582,-2.3982264413322527,1.067972512623775,1.3036548674415522,2.7062150725573852,16.291077355292288,19.997292427849676,"Taylor Ward","17548",621493
"Cal Raleigh ","SEA","C/DH",86.33999633789062,567.924,2.1392145110220273,-5.443089912389847,-4.1556339141789165,3.1995734450751367,-6.0668723959656825,-10.326808266437283,29.164125748853774,19.83731748241649,"Cal Raleigh","21534",663728
"Adley Rutschman ","BAL","C/DH",62.45000076293945,602.068,-2.0841706636324795,-2.2919898943531654,-4.594295920054559,-3.9874051782690083,2.118739423756787,-10.839122232552425,29.164125748853774,19.325003516301344,"Adley Rutschman","26288",668939
"Willy Adames ","SFG","SS",93.20999908447266,639.163,1.4481718224383329,1.3977553083222116,-0.2805031622442513,1.7054449670892315,-2.588283382798069,1.682585552807456,16.47995945027931,19.162545003086766,"Willy Adames","15986",642715
"Michael Harris II ","ATL","OF",40.689998626708984,583.222,-1.7138866730723976,2.5555128324784753,3.6932553866097493,-2.4456624005345176,-0.2914233230495331,1.7977958224317765,16.291077355292288,19.088873177724064,"Michael Harris II","25931",671739
"Salvador Perez ","KCR","C/1B/DH",74.55999755859375,577.924,3.757989657066957,-5.420157482945112,-5.222810276604074,0.9739163054323403,-5.473723275112101,-11.38478507216199,29.164125748853774,18.77934067669178,"Salvador Perez","7304",521692
"Ian Happ ","CHC","OF/DH",130.39999389648438,638.156,0.6175921036762435,1.1725287353902885,-0.4696360388294502,-1.3662159775126075,1.1663286856637072,1.1205975083881814,16.291077355292288,18.411674863680467,"Ian Happ","17919",664023
"Seiya Suzuki ","CHC","OF/DH",83.91999816894531,554.453,-0.6989495910385374,-1.1594265691226626,0.5196206631570932,-1.2576676221372158,2.700249939910468,0.10382682076914568,16.291077355292288,17.394904176061434,"Seiya Suzuki","30116",673548
"Bryan Reynolds ","PIT","OF/DH",96.94000244140625,643.008,0.9426620288355513,0.8982498439864943,-1.3618703703287136,-2.8405503355225,2.4296078139234933,0.0680989808943255,16.291077355292288,17.359176336186614,"Bryan Reynolds","19326",668804
"Riley Greene ","DET","OF/DH",109.47000122070312,610.472,-0.677795685487041,0.8516999744220078,-2.541435825895957,-1.599836523348934,2.821683763083133,-1.145684297226791,16.291077355292288,16.145393058065498,"Riley Greene","25976",682985
"Jorge Soler ","LAA","OF/DH",208.25999450683594,546.453,1.1906227390882134,-2.302030546319415,-4.896220612270074,4.207807380161603,0.37338027826080045,-1.4264407610788716,16.291077355292288,15.864636594213415,"Jorge Soler","14221",624585
"Brenton Doyle ","COL","OF",72.33999633789062,594.339,-3.293155455870578,1.4104958897508053,6.022152128067071,-1.2582289911589035,-4.343046228570171,-1.4617826577817765,16.291077355292288,15.82929469751051,"Brenton Doyle","25479",686668
"Mike Trout ","LAA","OF/DH",112.69000244140625,447.555,-2.071474921173748,-4.166027905151514,-2.6728140886361116,2.778993567170759,4.333084494648876,-1.79823885314174,16.291077355292288,15.492838502150548,"Mike Trout","10155",545361
"Matt McLain ","CIN","2B/SS",88.02999877929688,533.989,-2.5771461733486287,-1.6572534487412196,2.6416615028696784,-1.4320492536923233,-0.04242260833353787,-3.067209981246031,16.47995945027931,14.412749469033276,"Matt McLain","29695",680574
"Shea Langeliers ","OAK","C",122,499.431,-2.6979086874590923,-6.011653401104987,-3.4218411573273477,2.6261508511996126,-6.34904536226719,-15.854297756959005,29.164125748853774,14.309827991894766,"Shea Langeliers","25816",669127
"Alex Bregman ","BOS","3B",114.05999755859375,633.656,2.4865968778028047,0.6736126270857798,-4.417667239237148,0.19734708995922023,1.8768897112963572,0.8167790669070145,12.461932685778025,14.278711752685041,"Alex Bregman","17678",608324
"Dansby Swanson ","CHC","SS",172.86000061035156,616.641,0.25864986965448356,-0.35642743378375064,1.2534485350650957,-1.7367664275185855,-2.799247459820317,-3.3803429164030736,16.47995945027931,14.099616533876235,"Dansby Swanson","18314",621020
"Lawrence Butler ","OAK","OF",61.970001220703125,590.365,-1.3379063107844016,-0.16229787699069087,1.2207879255971446,1.6444957393267035,-4.822905036315888,-3.4578255591671314,16.291077355292288,13.833251796125156,"Lawrence Butler","22542",671732
"CJ Abrams ","WSN","SS",49.9900016784668,589.876,-4.471371059697707,-0.22159758488478476,9.154520401030936,-3.927286280115955,-4.343496434491194,-3.809230958158703,16.47995945027931,13.670728492120606,"CJ Abrams","25768",682928
"Luis Robert Jr. ","CHW","OF",88.05000305175781,563.302,-2.910906535336002,-0.4943892008590359,5.667705204112641,-0.5516474584829996,-5.4951541427805415,-3.7843921333459383,16.291077355292288,13.50668522194635,"Luis Robert Jr.","20043",673357
"Marcus Semien ","TEX","2B",103.2699966430664,643.178,-1.672975336987735,1.7619433936389053,0.1722778015562078,-2.242667500294135,-2.6348557790869553,-4.616277421173712,16.797637857204613,13.1813604360309,"Marcus Semien","12533",543760
"Yandy Díaz ","TBR","1B/DH",195.33999633789062,603.636,0.03183173452720567,-1.026580782674311,-4.6475161298449565,-2.359332948280413,4.742667256169528,-3.2589308701029474,15.421860717700456,13.16292984759751,"Yandy Diaz","16578",650490
"Ozzie Albies ","ATL","2B",69.26000213623047,609.895,-0.29352711649796354,0.6996615465384775,-0.19695096984003646,-2.3395153804582853,-2.5647619574653966,-4.695093877723205,16.797637857204613,13.102543979481407,"Ozzie Albies","16556",645277
"Christian Walker ","HOU","1B",108.25,581.092,1.0436444515606238,-1.564403645939618,-3.2212896282219665,2.9892835061229475,-2.718969896044785,-3.4717352125227983,15.421860717700456,12.95012550517766,"Christian Walker","13419",572233
"Logan O'Hoppe ","LAA","C/DH",135.7100067138672,497.71,-3.6691613116173265,-6.302179696604752,-3.74428999002358,-0.8221018119954063,-3.4874358201238627,-18.02516863036493,29.164125748853774,12.138957118488843,"Logan O'Hoppe","24729",681351
"Ezequiel Tovar ","COL","SS",128.69000244140625,638.334,1.4522309475930322,0.11968892732388711,-0.08498083061709961,-0.5928825648033175,-6.249828269089291,-5.355771789592788,16.47995945027931,12.124187660686522,"Ezequiel Tovar","24064",678662
"Jake Burger ","TEX","1B/3B/DH",110.16000366210938,578.961,1.9954427340841931,-1.4679251379406257,-4.522342835490749,4.528910460566852,-5.667331141724565,-5.133245920504894,15.421860717700456,11.288614797195562,"Jake Burger","22275",669394
"Jose Altuve ","HOU","2B/DH",60,617.766,-3.477458999618316,0.7196101682231125,1.3388623558992134,-4.430268785692755,-1.0782726171036996,-6.927527878292444,16.797637857204613,10.870109978912168,"Jose Altuve","5417",514888
"Christian Yelich ","MIL","OF/DH",113.04000091552734,510.631,-5.673295580164634,-3.591121896425118,3.685517768011426,-5.872923034674075,4.958238327592819,-6.493584415659581,16.291077355292288,10.797492939632706,"Christian Yelich","11477",592885
"Josh Naylor ","ARI","1B/DH",100.7699966430664,591.584,1.6605691577312953,-2.377579201126314,-2.2529332805193962,-2.43806253982322,-0.39667457208501655,-5.804680435822653,15.421860717700456,10.617180281877804,"Josh Naylor","18839",647304
"James Wood ","WSN","OF",55.29999923706055,570.129,-4.111621532815452,-1.595948078960813,2.118857509555855,-4.730984653543795,1.6330717499500473,-6.6866250058141565,16.291077355292288,10.604452349478132,"James Wood","29518",695578
"Yainer Diaz ","HOU","C/1B/DH",59.95000076293945,541.812,-2.561275078971951,-5.250470773278865,-4.817246028170452,-4.401335522872268,-3.050033959604528,-20.080361362898064,29.164125748853774,10.083764385955707,"Yainer Diaz","23003",673237
"Andrew Vaughn ","CHW","1B/DH",263.739990234375,596.465,2.504062729654777,-2.8157762100479538,-4.991716750855895,1.7484717647097265,-2.949855301122147,-6.504813767661492,15.421860717700456,9.917046950038964,"Andrew Vaughn","26197",683734
"Jonathan India ","KCR","2B/DH",236.22999572753906,578.976,-5.294236174580645,-0.7888357939381239,0.2330529467812489,-6.136991987975419,4.062619945359846,-7.9243910643530935,16.797637857204613,9.873246792851518,"Jonathan India","21523",663697
"Colton Cowser ","BAL","OF",164.35000610351562,551.915,-2.798443558352733,-2.0682197405140723,-1.3847806637643247,-1.2895222107265838,-0.6501402166891821,-8.191106390046896,16.291077355292288,9.099970965245392,"Colton Cowser","29591",681297
"J.T. Realmuto ","PHI","C",140.30999755859375,449.626,-6.655613781724704,-7.363100779256159,-0.823505845240077,-4.893762359842252,-1.5980013792352754,-21.33398414529847,29.164125748853774,8.830141603555301,"J.T. Realmuto","11739",592663
"Adolis García ","TEX","OF/DH",150.33999633789062,571.597,-1.4863150646086578,-1.8266084527878086,-0.33968402025453404,1.8618545142399454,-7.006330051874022,-8.797083075285077,16.291077355292288,8.493994280007211,"Adolis Garcia","19287",666969
"George Springer ","TOR","OF/DH",239.89999389648438,588.542,-3.7598217161541756,-1.1479696113013091,0.7687177499480616,-3.7084392566169617,-1.5961781249920555,-9.44369095911644,16.291077355292288,7.847386396175848,"George Springer","12856",543807
"Xander Bogaerts ","SDP","2B/SS/DH",154.77999877929688,595.57,-3.114049745101817,-0.9080986209656305,0.12361575948402212,-5.034912876312552,-0.8084180072523157,-9.741863490148292,16.47995945027931,7.738095960131015,"Xander Bogaerts","12161",593428
"Paul Goldschmidt ","NYY","1B/DH",174.1699981689453,602.096,-0.7779679827450905,-2.0107312995850024,-2.203145647061225,-0.2568432064229979,-3.449616033280328,-8.698304169094646,15.421860717700456,7.723556548605812,"Paul Goldschmidt","9218",502671
"Triston Casas ","BOS","1B",127.70999908447266,566.316,0.08590619314772838,-3.896624314948296,-5.212454239109225,-0.1217574063860156,0.04964794198707734,-9.095281825308732,15.421860717700456,7.326578892391725,"Triston Casas","22514",671213
"Vinnie Pasquantino ","KCR","1B/DH",117.08000183105469,590.149,0.48140604702053424,-2.9684070795963646,-4.885439626896293,-2.742563165894188,0.19768002058447143,-9.917323804781839,15.421860717700456,6.504536912918617,"Vinnie Pasquantino","27676",686469
"Nick Castellanos ","PHI","OF/DH",171.47000122070312,619.652,0.9177577522409136,-2.2856180608220327,-2.5181968725061723,-2.0707175483096303,-5.238029683218614,-11.194804412615538,16.291077355292288,6.096272942676751,"Nick Castellanos","11737",592206
"Gleyber Torres ","DET","2B",227.9499969482422,621.998,-2.613817097460797,-2.1741402875470914,-1.1943407856828638,-4.314222636700919,-1.5028026321498191,-11.79932343954149,16.797637857204613,5.998314417663122,"Gleyber Torres","16997",650402
"Cedric Mullins ","BAL","OF",210.86000061035156,515.883,-7.782812725678343,-2.6177896111658305,7.1467369531597456,-3.108206119636863,-5.495220987654144,-11.857292490975437,16.291077355292288,5.433784864316851,"Cedric Mullins","17929",656775
"Tyler O'Neill ","BAL","OF/DH",199.8300018310547,467.147,-3.461027049149083,-5.778722000895953,-2.3566879817658295,0.6990827218367449,-1.33127940878791,-12.22863371876203,16.291077355292288,5.062443636530258,"Tyler O'Neill","15711",641933
"Andrés Giménez ","TOR","2B",164.72999572753906,594.699,-8.046192729566458,-0.3707725447213947,7.674500762541202,-8.522757917314792,-3.5139146296633967,-12.77913705872484,16.797637857204613,5.018500798479772,"Andres Gimenez","19950",665926
"Heliot Ramos ","SFG","OF/DH",203.22999572753906,550.985,-2.8236254303871196,-2.924717592445127,-1.7810100491878902,-1.6426247046530853,-3.124883979806509,-12.29686175647973,16.291077355292288,4.994215598812558,"Heliot Ramos","22515",671218
"Eugenio Suárez ","ARI","3B",169.75,598.711,3.004371857672054,-3.095649355297725,-4.768119692912521,0.2244569379230231,-3.8509100661534394,-8.485850318768607,12.461932685778025,4.976082367009419,"Eugenio Suarez","12552",553993
"Christopher Morel ","TBR","2B/3B/OF/DH",267.6600036621094,495.844,-3.3843143991563642,-4.980541082534699,-0.6951476895287841,0.2368429178118529,-4.117592303851342,-12.940752557259335,16.797637857204613,4.856885299945278,"Christopher Morel","21897",666624
"Cody Bellinger ","NYY","1B/OF/DH",93.80999755859375,574.629,-3.019236739394843,-3.4843466288651626,0.6820100825028718,-2.5608147728038646,-4.098836377609694,-12.481224436170692,16.291077355292288,4.809852919121596,"Cody Bellinger","15998",641355
"JJ Bleday ","OAK","OF",264.3900146484375,588.701,-3.012996507213543,-2.7959139861061137,-3.3393479331808997,-0.7927464879448535,-2.7417853298104538,-12.682790244255862,16.291077355292288,4.608287111036425,"JJ Bleday","26368",668709
"Jeremy Peña ","HOU","SS",158.94000244140625,628.572,-5.007678367776738,0.2033095998147782,3.2815915016985104,-7.331590093624143,-4.4036916324447315,-13.258058992332327,16.47995945027931,4.221900457946983,"Jeremy Pena","21636",665161
"Max Muncy ","LAD","3B",259.44000244140625,513.343,-1.6580758266501785,-3.975150606247953,-4.649509784521784,0.5404980421376252,0.39537211396763683,-9.346866061314655,12.461932685778025,4.115066624463371,"Max Muncy","13301",571970
"Jurickson Profar ","ATL","OF/DH",190.69000244140625,585.806,-5.187054592468929,-1.6064176340073661,-2.828506186191386,-5.522108085028823,1.5184246632279526,-13.625661834468552,16.291077355292288,3.6654155208237356,"Jurickson Profar","10815",595777
"Jordan Westburg ","BAL","2B/3B",89.29000091552734,560.748,-2.2051937775435237,-1.7726067779072519,-1.216185109066978,-2.41858841398242,-2.280426135165571,-9.893000213665745,12.461932685778025,3.5689324721122815,"Jordan Westburg","27815",676059
"Pete Crow-Armstrong ","CHC","OF",130.10000610351562,534.445,-7.440935529684835,-2.7948216717864907,7.399000123770069,-5.405621944101069,-5.843686624798049,-14.086065646600375,16.291077355292288,3.205011708691913,"Pete Crow-Armstrong","27769",691718
"Bryson Stott ","PHI","2B/SS",173.82000732421875,569.127,-7.548270072549065,-2.166666882795323,5.4209144657412125,-8.351914151952874,-2.1252497391999046,-14.771186380755953,16.797637857204613,3.0264514764486585,"Bryson Stott","26294",681082
"Daulton Varsho ","TOR","OF",315.1400146484375,531.885,-4.821114404019615,-3.5649032671205014,1.2896287128479809,-1.2632951052047467,-6.3101025339327155,-14.6697865974296,16.291077355292288,2.6212907578626883,"Daulton Varsho","19918",662139
"Lane Thomas ","CLE","OF",169.64999389648438,533.01,-6.983537557961025,-3.108658386855718,4.495060066857423,-5.4017668423427985,-3.72207528350661,-14.720978003808728,16.291077355292288,2.5700993514835595,"Lane Thomas","16939",657041
"Ryan McMahon ","COL","3B",273.82000732421875,612.45,-1.8330487644945113,-2.7563469055396674,-2.4522378538141387,-2.816437674006183,-1.194557022318997,-11.052628220173498,12.461932685778025,2.409304465604528,"Ryan McMahon","15112",641857
"Mark Vientos ","NYM","3B",106.30999755859375,601.548,2.033226872561886,-3.414700791271365,-5.065581855546906,2.8399427949332865,-7.485292947408524,-11.092405926731624,12.461932685778025,2.369526759046402,"Mark Vientos","22184",668901
"Bo Bichette ","TOR","SS",114.4800033569336,597.55,-3.019508669621536,-2.185230054961566,-0.4802728243831189,-6.4956205875171324,-3.0052493184907343,-15.185881454974089,16.47995945027931,2.29407799530522,"Bo Bichette","19612",666182
"Dylan Crews ","WSN","OF",124.5999984741211,569.211,-5.912499287335821,-3.21271212551763,4.650114576832134,-6.003902703070851,-4.6876839691376535,-15.166683508229822,16.291077355292288,2.124393847062467,"Dylan Crews","33541",686611
"Rhys Hoskins ","MIL","1B/DH",261.2300109863281,525.248,0.14215326097526737,-7.276288018732359,-3.9563649863795254,-0.12176844066654015,-3.370374900177086,-14.582643084980244,15.421860717700456,1.8392176327202128,"Rhys Hoskins","16472",656555
"Brandon Nimmo ","NYM","OF",194.08999633789062,565.707,-6.718940949569112,-2.842544082146053,-2.9726847887477716,-5.450488018356504,2.52753832860277,-15.45711951021667,16.291077355292288,1.8339578450756189,"Brandon Nimmo","12927",607043
"Jake Cronenworth ","SDP","1B/2B/DH",284.5799865722656,583.211,-4.0508026380516355,-3.128039251944842,-3.0220839287417127,-4.959479776076459,-1.028587331299803,-16.18899292611445,16.797637857204613,1.608644931090161,"Jake Cronenworth","18036",630105
"Lourdes Gurriel Jr. ","ARI","OF",219.8699951171875,552.488,-1.356527866099819,-4.278381998389092,-2.757092770183703,-5.288228923242702,-2.1213796657742137,-15.801611223689527,16.291077355292288,1.48946613160276,"Lourdes Gurriel Jr.","19238",666971
"Luis García Jr. ","WSN","2B/DH",128.94000244140625,552.512,-3.0413424007397647,-5.194693316220502,0.9776567914152493,-5.563360432412461,-3.4884940494038283,-16.31023340736131,16.797637857204613,1.4874044498433048,"Luis Garcia Jr.","20391",671277
"Alec Bohm ","PHI","1B/3B",165.6999969482422,601.445,-1.1475664825253842,-3.284446937106864,-3.736200690422,-5.3069823726367416,-1.6584721887540603,-15.133668671445049,15.421860717700456,1.288192046255407,"Alec Bohm","21618",664761
"Gabriel Moreno ","ARI","C",185.82000732421875,446.138,-8.73636864055257,-9.132640720143936,-3.2725737359582436,-9.973647187780106,2.2085676798570852,-28.906662604577765,29.164125748853774,1.2574631442760045,"Gabriel Moreno","22664",672515
"Carlos Correa ","MIN","SS",239.1699981689453,510.659,-4.457781629879374,-5.504472423012036,-5.152437900018696,-3.649234824462381,2.4115212062669826,-16.352405571105503,16.47995945027931,1.1275538791738038,"Carlos Correa","14162",621043
"Junior Caminero ","TBR","3B",73.29000091552734,546.256,-0.3393813509740778,-4.79851800945079,-3.2298091137868044,-0.4645083658954049,-3.629715845670949,-12.461932685778025,12.461932685778025,1,"Junior Caminero","28163",691406
"Isaac Paredes ","HOU","1B/3B/DH",186.10000610351562,589.615,-3.4615595791763565,-3.402237916873184,-4.960356645007449,-2.4318985148651824,-1.165808061778283,-15.421860717700456,15.421860717700456,1,"Isaac Paredes","20036",670623
"Michael Toglia ","COL","1B/OF",180.52999877929688,540.331,-2.977849525413468,-5.257135742008766,-2.338004013460745,-1.2069926888281284,-4.511095385581183,-16.291077355292288,16.291077355292288,1,"Michael Toglia","25845",669911
"Zach Neto ","LAA","SS",195.00999450683594,496.38,-7.49326935159387,-4.665607424695342,2.7406778993410277,-3.934247531841893,-3.1275130414892307,-16.47995945027931,16.47995945027931,1,"Zach Neto","31347",687263
